audio_path,label,split
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_58.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_59.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_60.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_61.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_62.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_63.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_64.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_65.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_66.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_67.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_68.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_69.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_70.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_71.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_72.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_73.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_74.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_75.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_76.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_77.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_78.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_79.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_80.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_81.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_82.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_83.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_84.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_85.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_86.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_87.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_88.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_89.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_90.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_91.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_92.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_93.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_94.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_95.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_96.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_97.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_98.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_99.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_100.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_101.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_102.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_103.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_104.wav,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_105.wav,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_106.wav,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_107.wav,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_108.wav,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_109.wav,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_110.wav,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_111.wav,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_112.wav,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_113.wav,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_114.wav,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_115.wav,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_116.wav,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_117.wav,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_118.wav,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_119.wav,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_120.wav,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_121.wav,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_122.wav,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_123.wav,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_124.wav,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_125.wav,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_126.wav,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_127.wav,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_128.wav,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_129.wav,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_130.wav,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_131.wav,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_132.wav,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_133.wav,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_134.wav,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_135.wav,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_136.wav,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_137.wav,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_138.wav,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_139.wav,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_140.wav,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_141.wav,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_142.wav,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_143.wav,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_144.wav,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_145.wav,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_146.wav,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_147.wav,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_148.wav,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_0/sample_149.wav,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_0.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_1.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_2.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_3.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_4.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_5.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_6.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_7.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_8.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_9.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_10.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_11.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_12.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_13.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_14.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_15.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_16.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_17.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_18.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_19.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_20.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_21.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_22.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_23.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_24.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_25.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_26.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_27.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_28.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_29.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_30.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_31.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_32.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_33.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_34.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_35.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_36.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_37.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_38.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_39.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_40.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_41.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_42.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_43.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_44.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_45.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_46.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_47.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_48.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_49.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_50.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_51.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_52.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_53.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_54.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_55.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_56.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_57.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_58.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_59.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_60.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_61.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_62.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_63.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_64.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_65.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_66.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_67.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_68.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_69.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_70.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_71.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_72.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_73.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_74.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_75.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_76.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_77.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_78.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_79.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_80.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_81.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_82.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_83.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_84.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_85.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_86.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_87.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_88.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_89.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_90.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_91.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_92.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_93.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_94.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_95.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_96.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_97.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_98.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_99.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_100.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_101.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_102.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_103.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_104.wav,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_105.wav,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_106.wav,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_107.wav,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_108.wav,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_109.wav,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_110.wav,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_111.wav,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_112.wav,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_113.wav,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_114.wav,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_115.wav,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_116.wav,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_117.wav,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_118.wav,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_119.wav,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_120.wav,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_121.wav,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_122.wav,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_123.wav,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_124.wav,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_125.wav,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_126.wav,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_127.wav,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_128.wav,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_129.wav,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_130.wav,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_131.wav,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_132.wav,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_133.wav,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_134.wav,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_135.wav,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_136.wav,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_137.wav,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_138.wav,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_139.wav,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_140.wav,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_141.wav,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_142.wav,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_143.wav,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_144.wav,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_145.wav,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_146.wav,1,test
