image_path,label,split
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_52.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_53.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_54.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_55.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_56.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_57.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_58.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_59.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_60.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_61.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_62.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_63.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_64.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_65.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_66.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_67.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_68.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_69.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_70.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_71.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_72.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_73.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_74.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_75.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_76.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_77.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_78.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_79.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_80.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_81.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_82.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_83.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_84.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_85.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_86.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_87.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_88.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_89.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_90.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_91.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_92.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_93.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_94.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_95.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_96.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_97.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_98.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_99.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_100.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_101.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_102.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_103.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_104.jpg,0,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_105.jpg,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_106.jpg,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_107.jpg,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_108.jpg,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_109.jpg,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_110.jpg,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_111.jpg,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_112.jpg,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_113.jpg,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_114.jpg,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_115.jpg,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_116.jpg,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_117.jpg,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_118.jpg,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_119.jpg,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_120.jpg,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_121.jpg,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_122.jpg,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_123.jpg,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_124.jpg,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_125.jpg,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_126.jpg,0,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_127.jpg,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_128.jpg,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_129.jpg,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_130.jpg,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_131.jpg,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_132.jpg,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_133.jpg,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_134.jpg,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_135.jpg,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_136.jpg,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_137.jpg,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_138.jpg,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_139.jpg,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_140.jpg,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_141.jpg,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_142.jpg,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_143.jpg,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_144.jpg,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_145.jpg,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_146.jpg,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_147.jpg,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_148.jpg,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_0/sample_149.jpg,0,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_0.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_1.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_2.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_3.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_4.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_5.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_6.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_7.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_8.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_9.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_10.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_11.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_12.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_13.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_14.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_15.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_16.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_17.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_18.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_19.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_20.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_21.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_22.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_23.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_24.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_25.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_26.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_27.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_28.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_29.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_30.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_31.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_32.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_33.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_34.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_35.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_36.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_37.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_38.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_39.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_40.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_41.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_42.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_43.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_44.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_45.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_46.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_47.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_48.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_49.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_50.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_51.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_52.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_53.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_54.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_55.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_56.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_57.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_58.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_59.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_60.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_61.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_62.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_63.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_64.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_65.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_66.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_67.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_68.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_69.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_70.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_71.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_72.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_73.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_74.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_75.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_76.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_77.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_78.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_79.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_80.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_81.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_82.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_83.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_84.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_85.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_86.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_87.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_88.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_89.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_90.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_91.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_92.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_93.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_94.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_95.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_96.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_97.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_98.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_99.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_100.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_101.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_102.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_103.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_104.jpg,1,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_105.jpg,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_106.jpg,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_107.jpg,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_108.jpg,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_109.jpg,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_110.jpg,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_111.jpg,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_112.jpg,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_113.jpg,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_114.jpg,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_115.jpg,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_116.jpg,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_117.jpg,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_118.jpg,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_119.jpg,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_120.jpg,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_121.jpg,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_122.jpg,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_123.jpg,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_124.jpg,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_125.jpg,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_126.jpg,1,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_127.jpg,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_128.jpg,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_129.jpg,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_130.jpg,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_131.jpg,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_132.jpg,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_133.jpg,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_134.jpg,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_135.jpg,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_136.jpg,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_137.jpg,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_138.jpg,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_139.jpg,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_140.jpg,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_141.jpg,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_142.jpg,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_143.jpg,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_144.jpg,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_145.jpg,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/images/class_1/sample_146.jpg,1,test
